id,code,description,unit,category,subcategory,rate,cellRate_reference,cellRate_rate,excelCellReference,sourceSheetName,keywords
1,1,Site clearance,m2,External Works,Groundworks,0.49,ExternalWorks!E12,0.49,ExternalWorks!A12,External Works,
2,2,Site prep; clear vegetation,m2,External Works,Groundworks,1.13,ExternalWorks!E13,1.13,ExternalWorks!A13,External Works,
3,3,"Site prep; clear vegetation, bushes, small trees",m2,External Works,Groundworks,2.64,ExternalWorks!E14,2.64,ExternalWorks!A14,External Works,
4,4,Excavate topsoil for preservation,m3,External Works,Groundworks,5.62,ExternalWorks!E15,5.62,ExternalWorks!A15,External Works,
5,5,Excavate to reduce levels; not exceeding 250mm,m3,External Works,Groundworks,4.72,ExternalWorks!E16,4.72,ExternalWorks!A16,External Works,250mm
6,6,Excavate to reduce levels; not exceeding 1m,m3,External Works,Groundworks,3.54,ExternalWorks!E17,3.54,ExternalWorks!A17,External Works,1m
7,7,Excavate to reduce levels; not exceeding 2m,m3,External Works,Groundworks,4.25,ExternalWorks!E18,4.25,ExternalWorks!A18,External Works,2m
8,8,Excavate to reduce levels; not exceeding 4m,m3,External Works,Groundworks,5.26,ExternalWorks!E19,5.26,ExternalWorks!A19,External Works,4m
9,9,Excavate to reduce levels; not exceeding 1m (restricted headroom),m3,External Works,Groundworks,4.72,ExternalWorks!E20,4.72,ExternalWorks!A20,External Works,1m
10,10,Excavate basement; not exceeding 4m dp,m3,External Works,Groundworks,5.59,ExternalWorks!E21,5.59,ExternalWorks!A21,External Works,4m
11,11,Excavate basement; not exceeding 6m dp,m3,External Works,Groundworks,6.39,ExternalWorks!E22,6.39,ExternalWorks!A22,External Works,6m
12,12,Excavate basement; not exceeding 8m dp,m3,External Works,Groundworks,8.94,ExternalWorks!E23,8.94,ExternalWorks!A23,External Works,8m
13,13,Excavate basement; not exceeding 4m deep (dble handling),m3,External Works,Groundworks,9.27,ExternalWorks!E24,9.27,ExternalWorks!A24,External Works,4m
14,14,Excavate basement; not exceeding 6m deep (dble handling),m3,External Works,Groundworks,10.59,ExternalWorks!E25,10.59,ExternalWorks!A25,External Works,6m
15,15,Excavate basement; not exceeding 8m deep (dble handling),m3,External Works,Groundworks,14.83,ExternalWorks!E26,14.83,ExternalWorks!A26,External Works,8m
16,16,Excavate basement; not exceeding 10m deep (dble handling),m3,External Works,Groundworks,21.18,ExternalWorks!E27,21.18,ExternalWorks!A27,External Works,10m
17,17,Excavate open cut / swale,m3,External Works,Groundworks,8.94,ExternalWorks!E28,8.94,ExternalWorks!A28,External Works,
18,18,Excavate pits; not exceeding 1m dp,m3,External Works,Groundworks,14.05,ExternalWorks!E29,14.05,ExternalWorks!A29,External Works,1m
19,19,Excavate pits; not exceeding 2m dp,m3,External Works,Groundworks,15.33,ExternalWorks!E30,15.33,ExternalWorks!A30,External Works,2m
20,20,Excavate pits; not exceeding 4m dp,m3,External Works,Groundworks,16.86,ExternalWorks!E31,16.86,ExternalWorks!A31,External Works,4m
21,21,Excavate trenches; not exceeding 0.25m dp,m3,External Works,Groundworks,14.29,ExternalWorks!E32,14.29,ExternalWorks!A32,External Works,25m
22,22,Excavate trenches; not exceeding 1m dp,m3,External Works,Groundworks,12.04,ExternalWorks!E33,12.04,ExternalWorks!A33,External Works,1m
23,23,Excavate trenches; not exceeding 2m dp,m3,External Works,Groundworks,12.97,ExternalWorks!E34,12.97,ExternalWorks!A34,External Works,2m
24,24,Excavate trenches; not exceeding 4m dp,m3,External Works,Groundworks,14.29,ExternalWorks!E35,14.29,ExternalWorks!A35,External Works,4m
25,25,Excavate by hand; inside existing buildings & get out,m3,External Works,Groundworks,94.86,ExternalWorks!E36,94.86,ExternalWorks!A36,External Works,
26,26,Regrade slopes to ditch,m2,External Works,Groundworks,4.47,ExternalWorks!E37,4.47,ExternalWorks!A37,External Works,
27,27,Regrade ditch; 1m wide x 1m dp,m,External Works,Groundworks,6.26,ExternalWorks!E38,6.26,ExternalWorks!A38,External Works,"1m,1m"
28,28,EO excs for break out brickwork/rock obstructions (prov),m3,External Works,Groundworks,31.82,ExternalWorks!E39,31.82,ExternalWorks!A39,External Works,
29,29,EO excs for break out concrete obstructions (prov),m3,External Works,Groundworks,43.4,ExternalWorks!E40,43.4,ExternalWorks!A40,External Works,concrete
30,30,EO excs for break out reinfd concrete obstructions (prov),m3,External Works,Groundworks,59.67,ExternalWorks!E41,59.67,ExternalWorks!A41,External Works,concrete
31,31,EO excs for break out concrete slab; 150mm thk,m2,External Works,Groundworks,4.56,ExternalWorks!E42,4.56,ExternalWorks!A42,External Works,"150mm,concrete"
32,32,EO excs for break out tarmac paving; 100mm thk,m2,External Works,Groundworks,1.59,ExternalWorks!E43,1.59,ExternalWorks!A43,External Works,"100mm,paving,tarmac"
33,33,EO excs for break out concrete paving; 50mm thk,m2,External Works,Groundworks,0.8,ExternalWorks!E44,0.8,ExternalWorks!A44,External Works,"50mm,paving,concrete"
34,34,EO excs for break out concrete paving; 100mm thk,m2,External Works,Groundworks,1.59,ExternalWorks!E45,1.59,ExternalWorks!A45,External Works,"100mm,paving,concrete"
35,35,EO excs for break out kerbs/edgings inc conc footing,m,External Works,Groundworks,1.43,ExternalWorks!E46,1.43,ExternalWorks!A46,External Works,"kerb,edging"
36,36,EO excs for exc below grd water level (prov),m3,External Works,Groundworks,16.05,ExternalWorks!E47,16.05,ExternalWorks!A47,External Works,
37,37,EO excs for exc next to extg services (prov),m,External Works,Groundworks,9.18,ExternalWorks!E48,9.18,ExternalWorks!A48,External Works,
38,38,EO excs for exc around extg services crossing trench (prov),nr,External Works,Groundworks,28.26,ExternalWorks!E49,28.26,ExternalWorks!A49,External Works,
39,39,"Exc 150 dp, dispose & breakout concrete slab",m2,External Works,Groundworks,12.35,ExternalWorks!E50,12.35,ExternalWorks!A50,External Works,concrete
40,40,"Soft spots, inc excavate, backfill with SEM & dispose off site",m3,External Works,Groundworks,28.5,ExternalWorks!E51,28.5,ExternalWorks!A51,External Works,
41,41,"Soft spots, inc excavate, backfill with Type 6F2 & dispose off site",m3,External Works,Groundworks,96.15,ExternalWorks!E52,96.15,ExternalWorks!A52,External Works,
42,42,Take out & set aside steel railings,m,External Works,Groundworks,28.52,ExternalWorks!E53,28.52,ExternalWorks!A53,External Works,
43,43,Remove bollard & mg hole,nr,External Works,Groundworks,41.02,ExternalWorks!E54,41.02,ExternalWorks!A54,External Works,bollard
44,44,Mg edge of extg tarmac,m,External Works,Groundworks,6.04,ExternalWorks!E55,6.04,ExternalWorks!A55,External Works,tarmac
45,45,EO excs for exc below grd water level (prov),m3,External Works,Groundworks,17.45,ExternalWorks!E56,17.45,ExternalWorks!A56,External Works,
46,46,Level & compact ground,m2,External Works,Groundworks,0.32,ExternalWorks!E57,0.32,ExternalWorks!A57,External Works,
47,47,Level & compact bottom of excavation,m2,External Works,Groundworks,0.47,ExternalWorks!E58,0.47,ExternalWorks!A58,External Works,
48,48,Proof rolling formation;,m2,External Works,Groundworks,0.47,ExternalWorks!E59,0.47,ExternalWorks!A59,External Works,
49,49,Trim sloping services,m2,External Works,Groundworks,2.41,ExternalWorks!E60,2.41,ExternalWorks!A60,External Works,
50,50,Rotovate subsoil ready to recieve topsoil,m2,External Works,Groundworks,1.83,ExternalWorks!E61,1.83,ExternalWorks!A61,External Works,
51,51,Apply herbicide to surface of ground; horizontal,m2,External Works,Groundworks,0.25,ExternalWorks!E62,0.25,ExternalWorks!A62,External Works,
52,52,Working space; reduce level exc; b/fill with SEM,m2,External Works,Groundworks,8.57,ExternalWorks!E63,8.57,ExternalWorks!A63,External Works,
53,53,Working space; basements; b/fill with SEM,m2,External Works,Groundworks,10.22,ExternalWorks!E64,10.22,ExternalWorks!A64,External Works,
54,54,Working space; pits; b/fill with SEM,m2,External Works,Groundworks,12.52,ExternalWorks!E65,12.52,ExternalWorks!A65,External Works,
55,55,Working space; trenches; b/fill with SEM,m2,External Works,Groundworks,12.34,ExternalWorks!E66,12.34,ExternalWorks!A66,External Works,
56,56,Working space; reduce level exc; b/fill with imported type 1,m2,External Works,Groundworks,44.6,ExternalWorks!E67,44.6,ExternalWorks!A67,External Works,
57,57,Working space; basements; b/fill with imported type 1,m2,External Works,Groundworks,46.26,ExternalWorks!E68,46.26,ExternalWorks!A68,External Works,
58,58,Working space; pits; b/fill with imported type 1,m2,External Works,Groundworks,48.56,ExternalWorks!E69,48.56,ExternalWorks!A69,External Works,
59,59,Working space; trenches; b/fill with imported type 1,m2,External Works,Groundworks,48.07,ExternalWorks!E70,48.07,ExternalWorks!A70,External Works,
60,60,EWS; not exceeding 1m dp; faces not exceeding 2m,m2,External Works,Groundworks,0.71,ExternalWorks!E71,0.71,ExternalWorks!A71,External Works,"1m,2m"
61,61,EWS; not exceeding 1m dp; faces 2-4m,m2,External Works,Groundworks,0.83,ExternalWorks!E72,0.83,ExternalWorks!A72,External Works,"1m,4m"
62,62,EWS; not exceeding 1m dp; faces ex 4m,m2,External Works,Groundworks,1.08,ExternalWorks!E73,1.08,ExternalWorks!A73,External Works,"1m,4m"
63,63,EWS; not exceeding 2m dp; faces not exceeding 2m,m2,External Works,Groundworks,1.42,ExternalWorks!E74,1.42,ExternalWorks!A74,External Works,"2m,2m"
64,64,EWS; not exceeding 2m dp; faces 2-4m,m2,External Works,Groundworks,2.58,ExternalWorks!E75,2.58,ExternalWorks!A75,External Works,"2m,4m"
65,65,EWS; not exceeding 2m dp; faces ex 4m,m2,External Works,Groundworks,3.75,ExternalWorks!E76,3.75,ExternalWorks!A76,External Works,"2m,4m"
66,66,EWS; not exceeding 4m dp; faces not exceeding 2m,m2,External Works,Groundworks,21.53,ExternalWorks!E77,21.53,ExternalWorks!A77,External Works,"4m,2m"
67,67,EWS; not exceeding 4m dp; faces 2-4m,m2,External Works,Groundworks,21.53,ExternalWorks!E78,21.53,ExternalWorks!A78,External Works,"4m,4m"
68,68,EWS; not exceeding 4m dp; faces ex 4m,m2,External Works,Groundworks,21.53,ExternalWorks!E79,21.53,ExternalWorks!A79,External Works,"4m,4m"
69,69,EWS; not exceeding 6m dp; faces not exceeding 2m,m2,External Works,Groundworks,64.58,ExternalWorks!E80,64.58,ExternalWorks!A80,External Works,"6m,2m"
70,70,EWS; not exceeding 6m dp; faces 2-4m,m2,External Works,Groundworks,64.58,ExternalWorks!E81,64.58,ExternalWorks!A81,External Works,"6m,4m"
71,71,EWS; not exceeding 6m dp; faces ex 4m,m2,External Works,Groundworks,64.58,ExternalWorks!E82,64.58,ExternalWorks!A82,External Works,"6m,4m"
72,72,Haul & deposit on site; max 50m,m3,External Works,Groundworks,4.13,ExternalWorks!E83,4.13,ExternalWorks!A83,External Works,50m
73,73,Haul & deposit on site; max 100m,m3,External Works,Groundworks,5.37,ExternalWorks!E84,5.37,ExternalWorks!A84,External Works,100m
74,74,"Dispose of excavation arisings off site; clean inert material, (fluctuating)",m3,External Works,Groundworks,44.12,ExternalWorks!E86,44.12,ExternalWorks!A86,External Works,
75,75,Dispose of excavation arisings off site; non-hazardous material (fluctuating),m3,External Works,Groundworks,58.82,ExternalWorks!E88,58.82,ExternalWorks!A88,External Works,
76,76,EO clean inert C/A for non-haz,m3,External Works,Groundworks,14.71,ExternalWorks!E89,14.71,ExternalWorks!A89,External Works,
77,77,Dispose of excavation arisings off site; hazardous material (fluctuating),m3,External Works,Groundworks,220.59,ExternalWorks!E91,220.59,ExternalWorks!A91,External Works,
78,78,EO clean inert disposal for hazardous,m3,External Works,Groundworks,176.47,ExternalWorks!E92,176.47,ExternalWorks!A92,External Works,
79,79,Dispose of type 1 crushed concrete (from piling mat) off site,m3,External Works,Groundworks,17.65,ExternalWorks!E93,17.65,ExternalWorks!A93,External Works,concrete
80,80,Dispose surface water,item,External Works,Groundworks,0.0,,0.0,ExternalWorks!A94,External Works,
81,81,Dispose ground water,item,External Works,Groundworks,1086.96,ExternalWorks!E95,1086.96,ExternalWorks!A95,External Works,
82,82,Filling; with SEM,m3,External Works,Groundworks,5.63,ExternalWorks!E96,5.63,ExternalWorks!A96,External Works,
83,83,Filling with free issue materials from site stockpile; load & haul max 50m,m3,External Works,Groundworks,9.93,ExternalWorks!E97,9.93,ExternalWorks!A97,External Works,50m
84,84,Imported fill; subsoil,m3,External Works,Groundworks,32.1,ExternalWorks!E98,32.1,ExternalWorks!A98,External Works,
85,85,Imported granular fill; hardcore / crushed concrete,m3,External Works,Groundworks,29.16,ExternalWorks!E99,29.16,ExternalWorks!A99,External Works,concrete
86,86,Imported granular fill; 6N/6P,m3,External Works,Groundworks,32.1,ExternalWorks!E100,32.1,ExternalWorks!A100,External Works,
87,87,Imported granular fill; 6F2,m3,External Works,Groundworks,37.98,ExternalWorks!E101,37.98,ExternalWorks!A101,External Works,
88,88,Imported granular fill; 6F1,m3,External Works,Groundworks,37.98,ExternalWorks!E102,37.98,ExternalWorks!A102,External Works,
89,89,Imported granular fill; type 3,m3,External Works,Groundworks,71.8,ExternalWorks!E103,71.8,ExternalWorks!A103,External Works,
90,90,Imported granular fill; type 2,m3,External Works,Groundworks,46.8,ExternalWorks!E104,46.8,ExternalWorks!A104,External Works,
91,91,Imported granular fill; type 1 (c/c),m3,External Works,Groundworks,49.75,ExternalWorks!E105,49.75,ExternalWorks!A105,External Works,
92,92,Imported granular fill; type 1 (c/c); not exceeding 250 thk,m3,External Works,Groundworks,52.09,ExternalWorks!E106,52.09,ExternalWorks!A106,External Works,
93,93,Imported granular fill; type 1 (c/c); on 1F podium,m3,External Works,Groundworks,53.68,ExternalWorks!E107,53.68,ExternalWorks!A107,External Works,
94,94,Imported granular fill; type 1 (stone),m3,External Works,Groundworks,79.16,ExternalWorks!E108,79.16,ExternalWorks!A108,External Works,
95,95,Imported granular fill; CBGM 2,m3,External Works,Groundworks,169.46,ExternalWorks!E109,169.46,ExternalWorks!A109,External Works,
96,96,Imported granular fill; permeable aggregate 4/20,m3,External Works,Groundworks,93.86,ExternalWorks!E110,93.86,ExternalWorks!A110,External Works,gate
97,97,Imported granular fill; permeable aggregate 4/20; infill to Cellweb,m3,External Works,Groundworks,124.37,ExternalWorks!E111,124.37,ExternalWorks!A111,External Works,gate
98,98,Imported granular fill; permeable aggregate 10/63,m3,External Works,Groundworks,79.16,ExternalWorks!E112,79.16,ExternalWorks!A112,External Works,gate
99,99,Imported granular fill; permeable aggregate 50/75,m3,External Works,Groundworks,84.3,ExternalWorks!E113,84.3,ExternalWorks!A113,External Works,gate
100,100,Imported granular fill; pea shingle,m3,External Works,Groundworks,71.8,ExternalWorks!E114,71.8,ExternalWorks!A114,External Works,
101,101,Imported granular fill; sand,m3,External Works,Groundworks,96.25,ExternalWorks!E115,96.25,ExternalWorks!A115,External Works,
102,102,Imported granular fill; sand; sheet pile voids,m3,External Works,Groundworks,102.58,ExternalWorks!E116,102.58,ExternalWorks!A116,External Works,
103,103,Imported granular fill; topsoil; general purpose standard grade,m3,External Works,Groundworks,69.45,ExternalWorks!E117,69.45,ExternalWorks!A117,External Works,
104,104,Imported granular fill; topsoil; general purpose standard grade; filling to planters,m3,External Works,Groundworks,90.71,ExternalWorks!E118,90.71,ExternalWorks!A118,External Works,
105,105,Imported granular fill; topsoil; BS3882,m3,External Works,Groundworks,98.86,ExternalWorks!E119,98.86,ExternalWorks!A119,External Works,
106,106,Imported granular fill; topsoil; BS3882; filling to planters,m3,External Works,Groundworks,120.12,ExternalWorks!E120,120.12,ExternalWorks!A120,External Works,
107,107,Sand blinding; 25mm thk,m2,External Works,Groundworks,2.9,ExternalWorks!E121,2.9,ExternalWorks!A121,External Works,25mm
108,108,Sand blinding; 50mm thk,m2,External Works,Groundworks,5.17,ExternalWorks!E122,5.17,ExternalWorks!A122,External Works,50mm
109,109,Level & compact surface of existing ground,m2,External Works,Groundworks,0.5,ExternalWorks!E123,0.5,ExternalWorks!A123,External Works,
110,110,Level & compact surface of fill,m2,External Works,Groundworks,0.53,ExternalWorks!E124,0.53,ExternalWorks!A124,External Works,
111,111,Level & compact surface of fill; on 1F podium,m2,External Works,Groundworks,0.96,ExternalWorks!E125,0.96,ExternalWorks!A125,External Works,
112,112,Rake & level surface of topsoil/fill,m2,External Works,Groundworks,0.31,ExternalWorks!E126,0.31,ExternalWorks!A126,External Works,
113,113,Level & compact surface of fill; sloping,m2,External Works,Groundworks,0.8,ExternalWorks!E127,0.8,ExternalWorks!A127,External Works,
114,114,Rotovate subsoil ready to recieve topsoil,m2,External Works,Groundworks,2.0,ExternalWorks!E128,2.0,ExternalWorks!A128,External Works,
115,115,Rake & level surface of topsoil,m2,External Works,Groundworks,0.31,ExternalWorks!E129,0.31,ExternalWorks!A129,External Works,
116,116,"Grass seeding, including water, feed, weed & weekly cut for 1 year",m2,External Works,Groundworks,0.0,,0.0,ExternalWorks!A130,External Works,
117,117,Level & compact surface of fill & 25mm sand blinding,m2,External Works,Groundworks,2.99,ExternalWorks!E131,2.99,ExternalWorks!A131,External Works,25mm
118,118,SC membrane,m2,External Works,Groundworks,2.72,ExternalWorks!E132,2.72,ExternalWorks!A132,External Works,
119,119,SC membrane; vertical,m2,External Works,Groundworks,3.52,ExternalWorks!E133,3.52,ExternalWorks!A133,External Works,
120,120,SC2000 filter geotextile; turned up at perimeter 450mm,m,External Works,Groundworks,2.28,ExternalWorks!E134,2.28,ExternalWorks!A134,External Works,450mm
121,121,SC intergrid,m2,External Works,Groundworks,4.79,ExternalWorks!E135,4.79,ExternalWorks!A135,External Works,
122,122,Tensar 30/30,m2,External Works,Groundworks,1.73,ExternalWorks!E136,1.73,ExternalWorks!A136,External Works,
123,123,Tensar Geogrid TX160,m2,External Works,Groundworks,3.82,ExternalWorks!E137,3.82,ExternalWorks!A137,External Works,
124,124,Inbitex geotextile,m2,External Works,Groundworks,2.08,ExternalWorks!E138,2.08,ExternalWorks!A138,External Works,
125,125,Fibretex F4M geotextile,m2,External Works,Groundworks,2.08,ExternalWorks!E139,2.08,ExternalWorks!A139,External Works,4m
126,126,Lotrak 2800,m2,External Works,Groundworks,1.56,ExternalWorks!E140,1.56,ExternalWorks!A140,External Works,
127,127,Terram,m2,External Works,Groundworks,1.52,ExternalWorks!E141,1.52,ExternalWorks!A141,External Works,
128,128,Terram; vertical,m2,External Works,Groundworks,2.15,ExternalWorks!E142,2.15,ExternalWorks!A142,External Works,
129,129,Geotextile 1mm polypropylene SCSGM1 with protection fleece SCSGT1900,m2,External Works,Groundworks,6.71,ExternalWorks!E143,6.71,ExternalWorks!A143,External Works,1mm
130,130,Weed supression membrane,m2,External Works,Groundworks,1.52,ExternalWorks!E144,1.52,ExternalWorks!A144,External Works,
131,131,Geosynthetics cellweb root protection system; 150mm thk; excluding stone fill,m2,External Works,Groundworks,34.28,ExternalWorks!E145,34.28,ExternalWorks!A145,External Works,150mm
132,132,Treetex T300 geotextile membrane,m2,External Works,Groundworks,2.59,ExternalWorks!E146,2.59,ExternalWorks!A146,External Works,
133,133,Root barrier; Re-root 1000; horz,m2,External Works,Groundworks,14.21,ExternalWorks!E147,14.21,ExternalWorks!A147,External Works,
134,134,Root barrier; Re-root 1000; vert,m2,External Works,Groundworks,15.46,ExternalWorks!E148,15.46,ExternalWorks!A148,External Works,
135,135,Enkamat turf reinforcement mat,m2,External Works,Groundworks,16.55,ExternalWorks!E149,16.55,ExternalWorks!A149,External Works,
136,136,1200g visqueen; horizontal,m2,External Works,Groundworks,1.07,ExternalWorks!E150,1.07,ExternalWorks!A150,External Works,
137,137,2000g visqueen; horizontal,m2,External Works,Groundworks,3.46,ExternalWorks!E151,3.46,ExternalWorks!A151,External Works,
138,138,2000g visqueen; vertical,m2,External Works,Groundworks,4.3,ExternalWorks!E152,4.3,ExternalWorks!A152,External Works,
139,139,Impervious membrane/Pond liner,m2,External Works,Groundworks,34.03,ExternalWorks!E153,34.03,ExternalWorks!A153,External Works,
140,140,EO for sealing around pentrations,nr,External Works,Groundworks,86.11,ExternalWorks!E154,86.11,ExternalWorks!A154,External Works,
141,141,Core drill running course; 100 dia x 75mm @ 1mc/s,m2,External Works,Groundworks,6.19,ExternalWorks!E155,6.19,ExternalWorks!A155,External Works,75mm
142,142,Core drill running course; 100 dia x 150mm @ 1mc/s,m2,External Works,Groundworks,12.38,ExternalWorks!E156,12.38,ExternalWorks!A156,External Works,150mm
143,143,Blinding not exceeding 150 thk,m3,External Works,Plain Concrete GEN1 / C10,199.33,ExternalWorks!E159,199.33,ExternalWorks!A159,External Works,
144,144,Mass fill,m3,External Works,Plain Concrete GEN1 / C10,176.97,ExternalWorks!E160,176.97,ExternalWorks!A160,External Works,
145,145,Pad foundations,m3,External Works,Plain Concrete GEN1 / C10,170.32,ExternalWorks!E161,170.32,ExternalWorks!A161,External Works,
146,146,Filling hollow walls; not exceeding 150mm,m3,External Works,Plain Concrete GEN1 / C10,405.24,ExternalWorks!E162,405.24,ExternalWorks!A162,External Works,150mm
147,147,Blinding not exceeding 150 thk,m3,External Works,Plain Concrete GEN2 / C15,207.25,ExternalWorks!E165,207.25,ExternalWorks!A165,External Works,
148,148,Mass fill,m3,External Works,Plain Concrete GEN2 / C15,182.58,ExternalWorks!E166,182.58,ExternalWorks!A166,External Works,
149,149,Blinding not exceeding 150 thk,m3,External Works,Plain Concrete GEN3 / C20,208.69,ExternalWorks!E169,208.69,ExternalWorks!A169,External Works,
150,150,Blinding: 50mm thk,m2,External Works,Plain Concrete GEN3 / C20,10.43,ExternalWorks!E170,10.43,ExternalWorks!A170,External Works,50mm
151,151,Pad foundations,m3,External Works,Plain Concrete GEN3 / C20,180.51,ExternalWorks!E171,180.51,ExternalWorks!A171,External Works,
152,152,Footings,m3,External Works,Plain Concrete GEN3 / C20,182.44,ExternalWorks!E172,182.44,ExternalWorks!A172,External Works,
153,153,Mass fill,m3,External Works,Plain Concrete GEN3 / C20,171.03,ExternalWorks!E173,171.03,ExternalWorks!A173,External Works,
154,154,Pad foundations,m3,External Works,Plain Concrete C25,181.89,ExternalWorks!E176,181.89,ExternalWorks!A176,External Works,
155,155,Strip footings,m3,External Works,Plain Concrete C25,183.82,ExternalWorks!E177,183.82,ExternalWorks!A177,External Works,
156,156,Bed; not exceeding 150mm thk,m3,External Works,Plain Concrete C25,192.62,ExternalWorks!E178,192.62,ExternalWorks!A178,External Works,150mm
157,157,Pad foundations,m3,External Works,Plain Concrete C40 (DS-1),190.14,ExternalWorks!E181,190.14,ExternalWorks!A181,External Works,
158,158,Strip footings,m3,External Works,Plain Concrete C40 (DS-1),192.07,ExternalWorks!E182,192.07,ExternalWorks!A182,External Works,
159,157,Foundations,m3,External Works,"Reinforced Concrete FND2/3/4,  C35",175.57,ExternalWorks!E185,175.57,ExternalWorks!A185,External Works,
160,158,Ground beams,m3,External Works,"Reinforced Concrete FND2/3/4,  C35",177.51,ExternalWorks!E186,177.51,ExternalWorks!A186,External Works,
161,159,Bed; not exceeding 150mm thk,m3,External Works,"Reinforced Concrete FND2/3/4,  C35",193.9,ExternalWorks!E187,193.9,ExternalWorks!A187,External Works,150mm
162,160,Bed; 150-450mm thk,m3,External Works,"Reinforced Concrete FND2/3/4,  C35",179.41,ExternalWorks!E188,179.41,ExternalWorks!A188,External Works,450mm
163,161,Capping beam,m3,External Works,"Reinforced Concrete FND2/3/4,  C35",191.82,ExternalWorks!E189,191.82,ExternalWorks!A189,External Works,
164,162,Columns,m3,External Works,"Reinforced Concrete FND2/3/4,  C35",218.41,ExternalWorks!E190,218.41,ExternalWorks!A190,External Works,
165,163,Walls; 150-450,m3,External Works,"Reinforced Concrete FND2/3/4,  C35",205.92,ExternalWorks!E191,205.92,ExternalWorks!A191,External Works,
166,164,Upstands,m3,External Works,"Reinforced Concrete FND2/3/4,  C35",228.86,ExternalWorks!E192,228.86,ExternalWorks!A192,External Works,
167,165,Pile caps/foundations/bases,m3,External Works,"Reinforced Concrete C40, RC40; (DC-2, AC-2, DS-2)",178.14,ExternalWorks!E195,178.14,ExternalWorks!A195,External Works,
168,166,Ground beams,m3,External Works,"Reinforced Concrete C40, RC40; (DC-2, AC-2, DS-2)",180.87,ExternalWorks!E196,180.87,ExternalWorks!A196,External Works,
169,167,Bed; not exceeding 150mm thk,m3,External Works,"Reinforced Concrete C40, RC40; (DC-2, AC-2, DS-2)",196.46,ExternalWorks!E197,196.46,ExternalWorks!A197,External Works,150mm
170,168,Bed; 150-450mm thk,m3,External Works,"Reinforced Concrete C40, RC40; (DC-2, AC-2, DS-2)",181.97,ExternalWorks!E198,181.97,ExternalWorks!A198,External Works,450mm
171,169,Bed; ex 450mm thk,m3,External Works,"Reinforced Concrete C40, RC40; (DC-2, AC-2, DS-2)",180.21,ExternalWorks!E199,180.21,ExternalWorks!A199,External Works,450mm
172,170,Steps in slabs/Upstands/Pit walls; 150-450,m3,External Works,"Reinforced Concrete C40, RC40; (DC-2, AC-2, DS-2)",229.13,ExternalWorks!E200,229.13,ExternalWorks!A200,External Works,
173,171,Capping beam,m3,External Works,"Reinforced Concrete C40, RC40; (DC-2, AC-2, DS-2)",194.38,ExternalWorks!E201,194.38,ExternalWorks!A201,External Works,
174,172,Walls; 150-450mm thk,m3,External Works,"Reinforced Concrete C40, RC40; (DC-2, AC-2, DS-2)",210.05,ExternalWorks!E202,210.05,ExternalWorks!A202,External Works,450mm
175,173,Slabs; not exceeding 150mm thk,m3,External Works,"Reinforced Concrete C40, RC40",200.25,ExternalWorks!E205,200.25,ExternalWorks!A205,External Works,150mm
176,174,Slabs; 150-450mm thk,m3,External Works,"Reinforced Concrete C40, RC40",184.17,ExternalWorks!E206,184.17,ExternalWorks!A206,External Works,450mm
177,175,Slabs; 150-450mm thk; sloping,m3,External Works,"Reinforced Concrete C40, RC40",187.06,ExternalWorks!E207,187.06,ExternalWorks!A207,External Works,450mm
178,176,Slabs; ex 450mm thk,m3,External Works,"Reinforced Concrete C40, RC40",183.2,ExternalWorks!E208,183.2,ExternalWorks!A208,External Works,450mm
179,177,Slabs; ex 450mm thk; sloping,m3,External Works,"Reinforced Concrete C40, RC40",185.91,ExternalWorks!E209,185.91,ExternalWorks!A209,External Works,450mm
180,178,Attached beams,m3,External Works,"Reinforced Concrete C40, RC40",184.17,ExternalWorks!E210,184.17,ExternalWorks!A210,External Works,
181,179,Isolated beams,m3,External Works,"Reinforced Concrete C40, RC40",267.48,ExternalWorks!E211,267.48,ExternalWorks!A211,External Works,
182,180,Isolated beam casings,m3,External Works,"Reinforced Concrete C40, RC40",283.93,ExternalWorks!E212,283.93,ExternalWorks!A212,External Works,
183,181,Walls; not exceeding 150mm thk,m3,External Works,"Reinforced Concrete C40, RC40",225.05,ExternalWorks!E213,225.05,ExternalWorks!A213,External Works,150mm
184,182,Walls; 150-450mm thk,m3,External Works,"Reinforced Concrete C40, RC40",208.45,ExternalWorks!E214,208.45,ExternalWorks!A214,External Works,450mm
185,183,Walls; ex 450mm thk,m3,External Works,"Reinforced Concrete C40, RC40",204.59,ExternalWorks!E215,204.59,ExternalWorks!A215,External Works,450mm
186,184,Attached piers,m3,External Works,"Reinforced Concrete C40, RC40",208.69,ExternalWorks!E216,208.69,ExternalWorks!A216,External Works,
187,185,Columns,m3,External Works,"Reinforced Concrete C40, RC40",220.94,ExternalWorks!E217,220.94,ExternalWorks!A217,External Works,
188,186,Column casings,m3,External Works,"Reinforced Concrete C40, RC40",278.85,ExternalWorks!E218,278.85,ExternalWorks!A218,External Works,
189,187,Upstands/parapets,m3,External Works,"Reinforced Concrete C40, RC40",227.53,ExternalWorks!E219,227.53,ExternalWorks!A219,External Works,
190,188,Plinths,m3,External Works,"Reinforced Concrete C40, RC40",226.73,ExternalWorks!E220,226.73,ExternalWorks!A220,External Works,
191,189,Stairs / landings,m3,External Works,"Reinforced Concrete C40, RC40",230.6,ExternalWorks!E221,230.6,ExternalWorks!A221,External Works,
